date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Usage_W,Lagging_Current_Power_Factor2,Total_active_power,Total_reactive_power,Total_power_factor
31/10/2018 19:00,97.24,39.53,0,0.04,92.64,100,68400,Weekday,Wednesday,Medium_Load,97240,9,97.24,39.53,192.64
31/10/2018 19:15,96.48,43.99,0,0.04,90.99,100,69300,Weekday,Wednesday,Medium_Load,96480,9,96.48,43.99,190.99
31/10/2018 19:30,119.23,54,0,0.05,91.09,100,70200,Weekday,Wednesday,Medium_Load,119230,9,119.23,54,191.09
31/10/2018 19:45,101.77,47.59,0,0.05,90.59,100,71100,Weekday,Wednesday,Medium_Load,101770,9,101.77,47.59,190.59
31/10/2018 20:00,103.86,42.62,0,0.05,92.51,100,72000,Weekday,Wednesday,Medium_Load,103860,9,103.86,42.62,192.51
31/10/2018 20:15,91.66,40.03,0,0.04,91.64,100,72900,Weekday,Wednesday,Medium_Load,91660,9,91.66,40.03,191.64
31/10/2018 20:30,82.33,38.7,0,0.04,90.5,100,73800,Weekday,Wednesday,Medium_Load,82330,9,82.33,38.7,190.5
31/10/2018 20:45,82.76,20.45,0,0.04,97.08,100,74700,Weekday,Wednesday,Medium_Load,82760,9,82.76,20.45,197.08
31/10/2018 21:00,45.07,5.8,3.42,0.02,99.18,99.71,75600,Weekday,Wednesday,Medium_Load,45070,9,45.07,9.22,198.89
31/10/2018 21:15,6.84,0,16.06,0,100,39.18,76500,Weekday,Wednesday,Medium_Load,6840,1,6.84,16.06,139.18
31/10/2018 21:30,4.43,0,17.24,0,100,24.89,77400,Weekday,Wednesday,Medium_Load,4430,1,4.43,17.24,124.89
31/10/2018 21:45,4.43,0,17.32,0,100,24.78,78300,Weekday,Wednesday,Medium_Load,4430,1,4.43,17.32,124.78
31/10/2018 22:00,4.39,0.04,16.85,0,100,25.21,79200,Weekday,Wednesday,Medium_Load,4390,1,4.39,16.89,125.21
31/10/2018 22:15,4.18,6.7,0.25,0,52.93,99.82,80100,Weekday,Wednesday,Medium_Load,4180,5,4.18,6.95,152.75
31/10/2018 22:30,4.14,7.52,0,0,48.23,100,81000,Weekday,Wednesday,Medium_Load,4140,4,4.14,7.52,148.23
31/10/2018 22:45,4.07,7.42,0,0,48.09,100,81900,Weekday,Wednesday,Medium_Load,4070,4,4.07,7.42,148.09
31/10/2018 23:00,3.96,6.62,0,0,51.34,100,82800,Weekday,Wednesday,Medium_Load,3960,5,3.96,6.62,151.34
31/10/2018 23:15,3.89,5.29,0,0,59.24,100,83700,Weekday,Wednesday,Light_Load,3890,5,3.89,5.29,159.24
31/10/2018 23:30,3.89,4.97,0,0,61.64,100,84600,Weekday,Wednesday,Light_Load,3890,6,3.89,4.97,161.64
31/10/2018 23:45,3.92,5.29,0,0,59.54,100,85500,Weekday,Wednesday,Light_Load,3920,6,3.92,5.29,159.54
31/10/2018 00:00,3.85,5.29,0,0,58.84,100,0,Weekday,Wednesday,Light_Load,3850,5,3.85,5.29,158.84
1/11/2018 0:15,3.89,5.51,0,0,57.67,100,900,Weekday,Thursday,Light_Load,3890,5,3.89,5.51,157.67
1/11/2018 0:30,3.96,5.76,0,0,56.65,100,1800,Weekday,Thursday,Light_Load,3960,5,3.96,5.76,156.65
1/11/2018 0:45,5.11,5.65,0,0,67.08,100,2700,Weekday,Thursday,Light_Load,5110,6,5.11,5.65,167.08
1/11/2018 1:00,4.72,5.76,0,0,63.38,100,3600,Weekday,Thursday,Light_Load,4720,6,4.72,5.76,163.38
1/11/2018 1:15,3.89,5.83,0,0,55.5,100,4500,Weekday,Thursday,Light_Load,3890,5,3.89,5.83,155.5
1/11/2018 1:30,3.89,5.58,0,0,57.19,100,5400,Weekday,Thursday,Light_Load,3890,5,3.89,5.58,157.19
1/11/2018 1:45,3.92,5.65,0,0,57,100,6300,Weekday,Thursday,Light_Load,3920,5,3.92,5.65,157
1/11/2018 2:00,3.96,5.94,0,0,55.47,100,7200,Weekday,Thursday,Light_Load,3960,5,3.96,5.94,155.47
1/11/2018 2:15,3.96,5.87,0,0,55.93,100,8100,Weekday,Thursday,Light_Load,3960,5,3.96,5.87,155.93
1/11/2018 2:30,3.89,5.9,0,0,55.04,100,9000,Weekday,Thursday,Light_Load,3890,5,3.89,5.9,155.04
1/11/2018 2:45,3.92,5.76,0,0,56.26,100,9900,Weekday,Thursday,Light_Load,3920,5,3.92,5.76,156.26
1/11/2018 3:00,3.89,5.69,0,0,56.44,100,10800,Weekday,Thursday,Light_Load,3890,5,3.89,5.69,156.44
1/11/2018 3:15,3.31,4.21,0,0,61.81,100,11700,Weekday,Thursday,Light_Load,3310,6,3.31,4.21,161.81
1/11/2018 3:30,3.28,4.1,0,0,62.47,100,12600,Weekday,Thursday,Light_Load,3280,6,3.28,4.1,162.47
1/11/2018 3:45,3.24,4.07,0,0,62.28,100,13500,Weekday,Thursday,Light_Load,3240,6,3.24,4.07,162.28
1/11/2018 4:00,3.31,4.14,0,0,62.45,100,14400,Weekday,Thursday,Light_Load,3310,6,3.31,4.14,162.45
1/11/2018 4:15,3.24,4.1,0,0,62,100,15300,Weekday,Thursday,Light_Load,3240,6,3.24,4.1,162
1/11/2018 4:30,3.28,4.03,0,0,63.12,100,16200,Weekday,Thursday,Light_Load,3280,6,3.28,4.03,163.12
1/11/2018 4:45,3.28,4.03,0,0,63.12,100,17100,Weekday,Thursday,Light_Load,3280,6,3.28,4.03,163.12
1/11/2018 5:00,3.31,4.18,0,0,62.08,100,18000,Weekday,Thursday,Light_Load,3310,6,3.31,4.18,162.08
1/11/2018 5:15,4,5.65,0,0,57.78,100,18900,Weekday,Thursday,Light_Load,4000,5,4,5.65,157.78
1/11/2018 5:30,3.82,5.44,0,0,57.47,100,19800,Weekday,Thursday,Light_Load,3820,5,3.82,5.44,157.47
1/11/2018 5:45,3.53,4.75,0,0,59.65,100,20700,Weekday,Thursday,Light_Load,3530,6,3.53,4.75,159.65
1/11/2018 6:00,3.96,5.58,0,0,57.87,100,21600,Weekday,Thursday,Light_Load,3960,5,3.96,5.58,157.87
1/11/2018 6:15,3.35,4.18,0,0,62.54,100,22500,Weekday,Thursday,Light_Load,3350,6,3.35,4.18,162.54
1/11/2018 6:30,3.17,3.89,0,0,63.17,100,23400,Weekday,Thursday,Light_Load,3170,6,3.17,3.89,163.17
1/11/2018 6:45,3.17,3.82,0,0,63.86,100,24300,Weekday,Thursday,Light_Load,3170,6,3.17,3.82,163.86
1/11/2018 7:00,3.17,3.82,0,0,63.86,100,25200,Weekday,Thursday,Light_Load,3170,6,3.17,3.82,163.86
1/11/2018 7:15,3.17,3.6,0,0,66.09,100,26100,Weekday,Thursday,Light_Load,3170,6,3.17,3.6,166.09
1/11/2018 7:30,3.67,4.36,0,0,64.4,100,27000,Weekday,Thursday,Light_Load,3670,6,3.67,4.36,164.4
1/11/2018 7:45,4.5,5.04,0,0,66.6,100,27900,Weekday,Thursday,Light_Load,4500,6,4.5,5.04,166.6
1/11/2018 8:00,4.79,4.79,0,0,70.71,100,28800,Weekday,Thursday,Light_Load,4790,7,4.79,4.79,170.71
1/11/2018 8:15,47.27,30.06,0,0.02,84.38,100,29700,Weekday,Thursday,Light_Load,47270,8,47.27,30.06,184.38
1/11/2018 8:30,106.49,69.55,0,0.05,83.73,100,30600,Weekday,Thursday,Light_Load,106490,8,106.49,69.55,183.73
1/11/2018 8:45,110.7,62.82,0,0.05,86.97,100,31500,Weekday,Thursday,Light_Load,110700,8,110.7,62.82,186.97
1/11/2018 9:00,71.1,31.18,0,0.03,91.58,100,32400,Weekday,Thursday,Light_Load,71100,9,71.1,31.18,191.58
1/11/2018 9:15,64.84,32.94,0,0.03,89.15,100,33300,Weekday,Thursday,Medium_Load,64840,8,64.84,32.94,189.15
1/11/2018 9:30,52.06,25.02,0,0.02,90.13,100,34200,Weekday,Thursday,Medium_Load,52060,9,52.06,25.02,190.13
1/11/2018 9:45,53.71,28.55,0,0.02,88.3,100,35100,Weekday,Thursday,Medium_Load,53710,8,53.71,28.55,188.3
1/11/2018 10:00,65.92,35.68,0,0.03,87.94,100,36000,Weekday,Thursday,Medium_Load,65920,8,65.92,35.68,187.94
1/11/2018 10:15,58.43,28.84,0,0.03,89.67,100,36900,Weekday,Thursday,Maximum_Load,58430,9,58.43,28.84,189.67
1/11/2018 10:30,56.52,26.24,0,0.03,90.7,100,37800,Weekday,Thursday,Maximum_Load,56520,9,56.52,26.24,190.7
1/11/2018 10:45,77.87,44.86,0,0.04,86.65,100,38700,Weekday,Thursday,Maximum_Load,77870,8,77.87,44.86,186.65
1/11/2018 11:00,104.18,55.4,0,0.05,88.29,100,39600,Weekday,Thursday,Maximum_Load,104180,8,104.18,55.4,188.29
1/11/2018 11:15,84.82,47.12,0,0.04,87.42,100,40500,Weekday,Thursday,Maximum_Load,84820,8,84.82,47.12,187.42
1/11/2018 11:30,102.6,54.22,0,0.05,88.41,100,41400,Weekday,Thursday,Maximum_Load,102600,8,102.6,54.22,188.41
1/11/2018 11:45,114.66,55.33,0,0.05,90.06,100,42300,Weekday,Thursday,Maximum_Load,114660,9,114.66,55.33,190.06
1/11/2018 12:00,89.42,46.15,0.29,0.04,88.86,100,43200,Weekday,Thursday,Maximum_Load,89420,8,89.42,46.44,188.86
1/11/2018 12:15,6.26,0,18.04,0,100,32.78,44100,Weekday,Thursday,Medium_Load,6260,1,6.26,18.04,132.78
1/11/2018 12:30,6.44,0,17.42,0,100,34.68,45000,Weekday,Thursday,Medium_Load,6440,1,6.44,17.42,134.68
1/11/2018 12:45,6.08,0,16.6,0,100,34.39,45900,Weekday,Thursday,Medium_Load,6080,1,6.08,16.6,134.39
1/11/2018 13:00,6.05,0,16.92,0,100,33.67,46800,Weekday,Thursday,Medium_Load,6050,1,6.05,16.92,133.67
1/11/2018 13:15,49.64,22,5.72,0.02,91.42,99.34,47700,Weekday,Thursday,Medium_Load,49640,9,49.64,27.72,190.76
1/11/2018 13:30,110.66,60.37,0,0.05,87.79,100,48600,Weekday,Thursday,Medium_Load,110660,8,110.66,60.37,187.79
1/11/2018 13:45,120.17,64.76,0,0.06,88.03,100,49500,Weekday,Thursday,Medium_Load,120170,8,120.17,64.76,188.03
1/11/2018 14:00,98.24,60.34,0,0.05,85.21,100,50400,Weekday,Thursday,Medium_Load,98240,8,98.24,60.34,185.21
1/11/2018 14:15,90.47,43.67,0,0.04,90.06,100,51300,Weekday,Thursday,Medium_Load,90470,9,90.47,43.67,190.06
1/11/2018 14:30,113.9,53.96,0,0.05,90.37,100,52200,Weekday,Thursday,Medium_Load,113900,9,113.9,53.96,190.37
1/11/2018 14:45,82.8,47.05,0,0.04,86.94,100,53100,Weekday,Thursday,Medium_Load,82800,8,82.8,47.05,186.94
1/11/2018 15:00,66.6,42.19,0,0.03,84.48,100,54000,Weekday,Thursday,Medium_Load,66600,8,66.6,42.19,184.48
1/11/2018 15:15,60.37,36.11,0,0.03,85.82,100,54900,Weekday,Thursday,Medium_Load,60370,8,60.37,36.11,185.82
1/11/2018 15:30,52.92,26.64,0,0.02,89.32,100,55800,Weekday,Thursday,Medium_Load,52920,8,52.92,26.64,189.32
1/11/2018 15:45,50.83,26.14,0,0.02,88.93,100,56700,Weekday,Thursday,Medium_Load,50830,8,50.83,26.14,188.93
1/11/2018 16:00,57.31,33.44,0,0.03,86.37,100,57600,Weekday,Thursday,Medium_Load,57310,8,57.31,33.44,186.37
1/11/2018 16:15,59,33.73,0,0.03,86.81,100,58500,Weekday,Thursday,Medium_Load,59000,8,59,33.73,186.81
1/11/2018 16:30,63.36,38.41,0,0.03,85.51,100,59400,Weekday,Thursday,Medium_Load,63360,8,63.36,38.41,185.51
1/11/2018 16:45,59.69,31.86,0,0.03,88.22,100,60300,Weekday,Thursday,Medium_Load,59690,8,59.69,31.86,188.22
1/11/2018 17:00,49.36,19.48,0,0.02,93.02,100,61200,Weekday,Thursday,Medium_Load,49360,9,49.36,19.48,193.02
1/11/2018 17:15,52.16,23.29,0,0.02,91.31,100,62100,Weekday,Thursday,Maximum_Load,52160,9,52.16,23.29,191.31
1/11/2018 17:30,52.49,23.33,0,0.02,91.38,100,63000,Weekday,Thursday,Maximum_Load,52490,9,52.49,23.33,191.38
1/11/2018 17:45,36.25,4.9,0.32,0.02,99.1,100,63900,Weekday,Thursday,Maximum_Load,36250,9,36.25,5.22,199.1
1/11/2018 18:00,30.74,4.57,0.68,0.01,98.91,99.98,64800,Weekday,Thursday,Maximum_Load,30740,9,30.74,5.25,198.89
1/11/2018 18:15,16.31,4.46,3.74,0.01,96.46,97.47,65700,Weekday,Thursday,Maximum_Load,16310,9,16.31,8.2,193.93
1/11/2018 18:30,3.89,0,11.16,0,100,32.91,66600,Weekday,Thursday,Maximum_Load,3890,1,3.89,11.16,132.91
1/11/2018 18:45,3.82,0,18.47,0,100,20.25,67500,Weekday,Thursday,Maximum_Load,3820,1,3.82,18.47,120.25
1/11/2018 19:00,3.89,0,18.4,0,100,20.68,68400,Weekday,Thursday,Maximum_Load,3890,1,3.89,18.4,120.68
1/11/2018 19:15,3.85,0,18.18,0,100,20.72,69300,Weekday,Thursday,Maximum_Load,3850,1,3.85,18.18,120.72
1/11/2018 19:30,3.89,0,18.25,0,100,20.85,70200,Weekday,Thursday,Maximum_Load,3890,1,3.89,18.25,120.85
1/11/2018 19:45,3.89,0,18.18,0,100,20.92,71100,Weekday,Thursday,Maximum_Load,3890,1,3.89,18.18,120.92
1/11/2018 20:00,3.85,0,18.11,0,100,20.79,72000,Weekday,Thursday,Maximum_Load,3850,1,3.85,18.11,120.79
1/11/2018 20:15,3.85,0,17.96,0,100,20.96,72900,Weekday,Thursday,Medium_Load,3850,1,3.85,17.96,120.96
1/11/2018 20:30,4.61,0,17.86,0,100,24.99,73800,Weekday,Thursday,Medium_Load,4610,1,4.61,17.86,124.99
1/11/2018 20:45,4.86,0,17.6,0,100,26.62,74700,Weekday,Thursday,Medium_Load,4860,1,4.86,17.6,126.62
1/11/2018 21:00,3.92,0,17.24,0,100,22.17,75600,Weekday,Thursday,Medium_Load,3920,1,3.92,17.24,122.17
1/11/2018 21:15,3.92,0,17.1,0,100,22.34,76500,Weekday,Thursday,Medium_Load,3920,1,3.92,17.1,122.34
1/11/2018 21:30,3.92,0,17.14,0,100,22.29,77400,Weekday,Thursday,Medium_Load,3920,1,3.92,17.14,122.29
1/11/2018 21:45,3.92,0,17.21,0,100,22.21,78300,Weekday,Thursday,Medium_Load,3920,1,3.92,17.21,122.21
1/11/2018 22:00,3.92,0,16.63,0,100,22.94,79200,Weekday,Thursday,Medium_Load,3920,1,3.92,16.63,122.94
1/11/2018 22:15,3.71,6.8,0.18,0,47.89,99.88,80100,Weekday,Thursday,Maximum_Load,3710,4,3.71,6.98,147.77
1/11/2018 22:30,3.74,7.34,0,0,45.4,100,81000,Weekday,Thursday,Maximum_Load,3740,4,3.74,7.34,145.4
1/11/2018 22:45,3.71,7.56,0,0,44.06,100,81900,Weekday,Thursday,Maximum_Load,3710,4,3.71,7.56,144.06
1/11/2018 23:00,3.67,7.63,0,0,43.35,100,82800,Weekday,Thursday,Maximum_Load,3670,4,3.67,7.63,143.35
1/11/2018 23:15,3.6,6.91,0,0,46.2,100,83700,Weekday,Thursday,Light_Load,3600,4,3.6,6.91,146.2
1/11/2018 23:30,3.64,6.55,0,0,48.58,100,84600,Weekday,Thursday,Light_Load,3640,4,3.64,6.55,148.58
1/11/2018 23:45,3.71,6.73,0,0,48.28,100,85500,Weekday,Thursday,Light_Load,3710,4,3.71,6.73,148.28
1/11/2018 0:00,3.06,5.26,0,0,50.28,100,0,Weekday,Thursday,Light_Load,3060,5,3.06,5.26,150.28
2/11/2018 0:15,3.02,5.22,0,0,50.08,100,900,Weekday,Friday,Light_Load,3020,5,3.02,5.22,150.08
2/11/2018 0:30,3.38,6.37,0,0,46.87,100,1800,Weekday,Friday,Light_Load,3380,4,3.38,6.37,146.87
2/11/2018 0:45,3.74,7.6,0,0,44.15,100,2700,Weekday,Friday,Light_Load,3740,4,3.74,7.6,144.15
2/11/2018 1:00,3.28,6.08,0,0,47.48,100,3600,Weekday,Friday,Light_Load,3280,4,3.28,6.08,147.48
2/11/2018 1:15,3.1,5.54,0,0,48.83,100,4500,Weekday,Friday,Light_Load,3100,4,3.1,5.54,148.83
2/11/2018 1:30,3.1,5.44,0,0,49.51,100,5400,Weekday,Friday,Light_Load,3100,5,3.1,5.44,149.51
2/11/2018 1:45,3.06,5.51,0,0,48.55,100,6300,Weekday,Friday,Light_Load,3060,4,3.06,5.51,148.55
2/11/2018 2:00,3.1,5.69,0,0,47.84,100,7200,Weekday,Friday,Light_Load,3100,4,3.1,5.69,147.84
2/11/2018 2:15,3.13,5.83,0,0,47.3,100,8100,Weekday,Friday,Light_Load,3130,4,3.13,5.83,147.3
2/11/2018 2:30,3.13,5.69,0,0,48.2,100,9000,Weekday,Friday,Light_Load,3130,4,3.13,5.69,148.2
2/11/2018 2:45,3.24,6.26,0,0,45.97,100,9900,Weekday,Friday,Light_Load,3240,4,3.24,6.26,145.97
2/11/2018 3:00,3.74,7.81,0,0,43.19,100,10800,Weekday,Friday,Light_Load,3740,4,3.74,7.81,143.19
2/11/2018 3:15,3.31,6.19,0,0,47.15,100,11700,Weekday,Friday,Light_Load,3310,4,3.31,6.19,147.15
2/11/2018 3:30,3.06,5.72,0,0,47.17,100,12600,Weekday,Friday,Light_Load,3060,4,3.06,5.72,147.17
2/11/2018 3:45,3.13,5.62,0,0,48.66,100,13500,Weekday,Friday,Light_Load,3130,4,3.13,5.62,148.66
2/11/2018 4:00,3.13,5.58,0,0,48.92,100,14400,Weekday,Friday,Light_Load,3130,4,3.13,5.58,148.92
2/11/2018 4:15,3.1,5.69,0,0,47.84,100,15300,Weekday,Friday,Light_Load,3100,4,3.1,5.69,147.84
2/11/2018 4:30,3.06,5.4,0,0,49.3,100,16200,Weekday,Friday,Light_Load,3060,4,3.06,5.4,149.3
2/11/2018 4:45,3.06,5.44,0,0,49.03,100,17100,Weekday,Friday,Light_Load,3060,4,3.06,5.44,149.03
2/11/2018 5:00,3.2,5.72,0,0,48.82,100,18000,Weekday,Friday,Light_Load,3200,4,3.2,5.72,148.82
2/11/2018 5:15,3.71,7.38,0,0,44.91,100,18900,Weekday,Friday,Light_Load,3710,4,3.71,7.38,144.91
2/11/2018 5:30,3.24,5.9,0,0,48.13,100,19800,Weekday,Friday,Light_Load,3240,4,3.24,5.9,148.13
2/11/2018 5:45,3.06,5.36,0,0,49.58,100,20700,Weekday,Friday,Light_Load,3060,5,3.06,5.36,149.58
2/11/2018 6:00,3.06,5.29,0,0,50.07,100,21600,Weekday,Friday,Light_Load,3060,5,3.06,5.29,150.07
2/11/2018 6:15,3.31,5.83,0,0,49.37,100,22500,Weekday,Friday,Light_Load,3310,4,3.31,5.83,149.37
2/11/2018 6:30,3.6,7.16,0,0,44.92,100,23400,Weekday,Friday,Light_Load,3600,4,3.6,7.16,144.92
2/11/2018 6:45,3.17,5.65,0,0,48.93,100,24300,Weekday,Friday,Light_Load,3170,4,3.17,5.65,148.93
2/11/2018 7:00,2.99,5.15,0,0,50.21,100,25200,Weekday,Friday,Light_Load,2990,5,2.99,5.15,150.21
2/11/2018 7:15,2.95,5,0,0,50.81,100,26100,Weekday,Friday,Light_Load,2950,5,2.95,5,150.81
2/11/2018 7:30,3.28,5.36,0,0,52.2,100,27000,Weekday,Friday,Light_Load,3280,5,3.28,5.36,152.2
2/11/2018 7:45,5,7.16,0,0,57.25,100,27900,Weekday,Friday,Light_Load,5000,5,5,7.16,157.25
2/11/2018 8:00,5.15,6.84,0,0,60.15,100,28800,Weekday,Friday,Light_Load,5150,6,5.15,6.84,160.15
2/11/2018 8:15,24.37,19.51,0,0.01,78.06,100,29700,Weekday,Friday,Light_Load,24370,7,24.37,19.51,178.06
2/11/2018 8:30,44.53,34.31,0,0.02,79.21,100,30600,Weekday,Friday,Light_Load,44530,7,44.53,34.31,179.21
2/11/2018 8:45,51.37,37.87,0,0.02,80.49,100,31500,Weekday,Friday,Light_Load,51370,8,51.37,37.87,180.49
2/11/2018 9:00,54.65,26.28,0,0.03,90.12,100,32400,Weekday,Friday,Light_Load,54650,9,54.65,26.28,190.12
2/11/2018 9:15,64.44,32.15,0,0.03,89.48,100,33300,Weekday,Friday,Medium_Load,64440,8,64.44,32.15,189.48
2/11/2018 9:30,66.28,33.3,0,0.03,89.36,100,34200,Weekday,Friday,Medium_Load,66280,8,66.28,33.3,189.36
2/11/2018 9:45,63.54,26.93,0,0.03,92.07,100,35100,Weekday,Friday,Medium_Load,63540,9,63.54,26.93,192.07
2/11/2018 10:00,59,25.63,0,0.03,91.72,100,36000,Weekday,Friday,Medium_Load,59000,9,59,25.63,191.72
2/11/2018 10:15,53.32,20.74,0,0.02,93.2,100,36900,Weekday,Friday,Maximum_Load,53320,9,53.32,20.74,193.2
2/11/2018 10:30,56.77,24.84,0,0.03,91.61,100,37800,Weekday,Friday,Maximum_Load,56770,9,56.77,24.84,191.61
2/11/2018 10:45,60.26,24.8,0,0.03,92.47,100,38700,Weekday,Friday,Maximum_Load,60260,9,60.26,24.8,192.47
2/11/2018 11:00,62.06,29.52,0,0.03,90.3,100,39600,Weekday,Friday,Maximum_Load,62060,9,62.06,29.52,190.3
2/11/2018 11:15,63.58,29.27,0,0.03,90.84,100,40500,Weekday,Friday,Maximum_Load,63580,9,63.58,29.27,190.84
2/11/2018 11:30,62.53,28.26,0,0.03,91.13,100,41400,Weekday,Friday,Maximum_Load,62530,9,62.53,28.26,191.13
2/11/2018 11:45,66.06,31.54,0,0.03,90.24,100,42300,Weekday,Friday,Maximum_Load,66060,9,66.06,31.54,190.24
2/11/2018 12:00,52.6,22.28,0.04,0.02,92.08,100,43200,Weekday,Friday,Maximum_Load,52600,9,52.6,22.32,192.08
2/11/2018 12:15,7.88,0.07,15.91,0,100,44.38,44100,Weekday,Friday,Medium_Load,7880,1,7.88,15.98,144.38
2/11/2018 12:30,5.87,0,17.17,0,100,32.35,45000,Weekday,Friday,Medium_Load,5870,1,5.87,17.17,132.35
2/11/2018 12:45,5.94,0,16.31,0,100,34.22,45900,Weekday,Friday,Medium_Load,5940,1,5.94,16.31,134.22
2/11/2018 13:00,5.98,0,16.42,0,100,34.22,46800,Weekday,Friday,Medium_Load,5980,1,5.98,16.42,134.22
2/11/2018 13:15,44.68,23.58,4.57,0.02,88.44,99.48,47700,Weekday,Friday,Medium_Load,44680,8,44.68,28.15,187.92
2/11/2018 13:30,57.13,34.6,0,0.03,85.54,100,48600,Weekday,Friday,Medium_Load,57130,8,57.13,34.6,185.54
2/11/2018 13:45,57.35,33.52,0,0.03,86.33,100,49500,Weekday,Friday,Medium_Load,57350,8,57.35,33.52,186.33
2/11/2018 14:00,62.32,37.55,0,0.03,85.65,100,50400,Weekday,Friday,Medium_Load,62320,8,62.32,37.55,185.65
2/11/2018 14:15,54.97,30.17,0,0.03,87.66,100,51300,Weekday,Friday,Medium_Load,54970,8,54.97,30.17,187.66
2/11/2018 14:30,79.27,51.3,0,0.04,83.95,100,52200,Weekday,Friday,Medium_Load,79270,8,79.27,51.3,183.95
2/11/2018 14:45,55.76,34.13,0,0.03,85.29,100,53100,Weekday,Friday,Medium_Load,55760,8,55.76,34.13,185.29
2/11/2018 15:00,62.75,35.96,0,0.03,86.76,100,54000,Weekday,Friday,Medium_Load,62750,8,62.75,35.96,186.76
2/11/2018 15:15,68.76,45.65,0,0.03,83.31,100,54900,Weekday,Friday,Medium_Load,68760,8,68.76,45.65,183.31
2/11/2018 15:30,58.68,31.36,0,0.03,88.2,100,55800,Weekday,Friday,Medium_Load,58680,8,58.68,31.36,188.2
2/11/2018 15:45,65.81,41.29,0,0.03,84.71,100,56700,Weekday,Friday,Medium_Load,65810,8,65.81,41.29,184.71
2/11/2018 16:00,82.98,55.8,0,0.04,82.98,100,57600,Weekday,Friday,Medium_Load,82980,8,82.98,55.8,182.98
2/11/2018 16:15,61.63,38.99,0,0.03,84.51,100,58500,Weekday,Friday,Medium_Load,61630,8,61.63,38.99,184.51
2/11/2018 16:30,63.54,38.77,0,0.03,85.36,100,59400,Weekday,Friday,Medium_Load,63540,8,63.54,38.77,185.36
2/11/2018 16:45,60.23,34.38,0,0.03,86.85,100,60300,Weekday,Friday,Medium_Load,60230,8,60.23,34.38,186.85
2/11/2018 17:00,53.53,28.22,0,0.02,88.46,100,61200,Weekday,Friday,Medium_Load,53530,8,53.53,28.22,188.46
2/11/2018 17:15,68,43.81,0,0.03,84.06,100,62100,Weekday,Friday,Maximum_Load,68000,8,68,43.81,184.06
2/11/2018 17:30,72.72,43.45,0,0.03,85.84,100,63000,Weekday,Friday,Maximum_Load,72720,8,72.72,43.45,185.84
2/11/2018 17:45,31.72,1.66,1.12,0.01,99.86,99.94,63900,Weekday,Friday,Maximum_Load,31720,1,31.72,2.78,199.8
2/11/2018 18:00,30.02,5.94,0.83,0.01,98.1,99.96,64800,Weekday,Friday,Maximum_Load,30020,9,30.02,6.77,198.06
2/11/2018 18:15,47.66,35.53,0,0.02,80.17,100,65700,Weekday,Friday,Maximum_Load,47660,8,47.66,35.53,180.17
2/11/2018 18:30,51.8,40.46,0,0.02,78.81,100,66600,Weekday,Friday,Maximum_Load,51800,7,51.8,40.46,178.81
2/11/2018 18:45,58.82,36.4,0,0.03,85.03,100,67500,Weekday,Friday,Maximum_Load,58820,8,58.82,36.4,185.03
2/11/2018 19:00,56.3,33.41,0,0.03,86,100,68400,Weekday,Friday,Maximum_Load,56300,8,56.3,33.41,186
2/11/2018 19:15,58.46,36.65,0,0.03,84.73,100,69300,Weekday,Friday,Maximum_Load,58460,8,58.46,36.65,184.73
2/11/2018 19:30,74.77,47.59,0,0.03,84.36,100,70200,Weekday,Friday,Maximum_Load,74770,8,74.77,47.59,184.36
2/11/2018 19:45,62.14,38.38,0,0.03,85.08,100,71100,Weekday,Friday,Maximum_Load,62140,8,62.14,38.38,185.08
2/11/2018 20:00,76.93,55.87,0,0.04,80.91,100,72000,Weekday,Friday,Maximum_Load,76930,8,76.93,55.87,180.91
2/11/2018 20:15,79.13,53.82,0,0.04,82.69,100,72900,Weekday,Friday,Medium_Load,79130,8,79.13,53.82,182.69
2/11/2018 20:30,72,44.39,0,0.03,85.12,100,73800,Weekday,Friday,Medium_Load,72000,8,72,44.39,185.12
2/11/2018 20:45,64.08,36.29,0,0.03,87.02,100,74700,Weekday,Friday,Medium_Load,64080,8,64.08,36.29,187.02
2/11/2018 21:00,48.02,23.4,1.73,0.02,89.89,99.94,75600,Weekday,Friday,Medium_Load,48020,9,48.02,25.13,189.83
2/11/2018 21:15,6.23,0,16.02,0,100,36.24,76500,Weekday,Friday,Medium_Load,6230,1,6.23,16.02,136.24
2/11/2018 21:30,4.25,0,17.46,0,100,23.65,77400,Weekday,Friday,Medium_Load,4250,1,4.25,17.46,123.65
2/11/2018 21:45,4.18,0,17.5,0,100,23.23,78300,Weekday,Friday,Medium_Load,4180,1,4.18,17.5,123.23
2/11/2018 22:00,4.14,0,17.03,0,100,23.62,79200,Weekday,Friday,Medium_Load,4140,1,4.14,17.03,123.62
2/11/2018 22:15,3.92,6.91,0.18,0,49.34,99.89,80100,Weekday,Friday,Maximum_Load,3920,4,3.92,7.09,149.23
2/11/2018 22:30,3.92,7.63,0,0,45.7,100,81000,Weekday,Friday,Maximum_Load,3920,4,3.92,7.63,145.7
2/11/2018 22:45,3.96,7.6,0,0,46.21,100,81900,Weekday,Friday,Maximum_Load,3960,4,3.96,7.6,146.21
